"","track_name","artist.s._name","artist_count","released_year","released_month","released_day","in_spotify_playlists","in_spotify_charts","streams","in_apple_playlists","in_apple_charts","in_deezer_playlists","in_deezer_charts","in_shazam_charts","bpm","key","mode","danceability_.","valence_.","energy_.","acousticness_.","instrumentalness_.","liveness_.","speechiness_.","cover_url"
"741","psychofreak (feat. WILLOW)","Camila Cabello, Willow",2,2022,4,7,918,0,"75476209",24,0,"52",0,"0",180,"G","Minor",63,45,64,34,0,9,8,"https://i.scdn.co/image/ab67616d0000b27317f56db9be0ac58807c82899"
"370","Quï¿½ï¿½ Ago","Yuridia, Angela Aguilar",2,2022,10,20,660,15,"236857112",19,59,"18",5,"52",98,"B","Major",73,88,57,56,0,5,2,"Not Found"
"742","Angel Baby","Troye Sivan",1,2021,9,9,1959,9,"408843328",52,25,"32",0,"10",145,"B","Major",56,41,57,1,0,13,3,"https://i.scdn.co/image/ab67616d0000b2735cf05521594fbf41d2a48893"
"145","QUEMA","Sog, Ryan Castro, Peso Pluma",3,2023,7,13,437,31,"11599388",17,29,"26",3,"208",97,"","Major",79,92,89,5,0,6,5,"Not Found"
"376","Besos Moja2","Wisin & Yandel, ROSALï¿½",2,2022,9,29,2460,13,"309483971",53,7,"56",3,"1",94,"F","Minor",74,64,73,6,0,10,6,"https://i.scdn.co/image/ab67616d0000b2739f05bb270f81880fd844aae8"
"818","10 Things I Hate About You","Leah Kate",1,2022,3,23,1301,0,"185550869",23,1,"15",0,"0",154,"G#","Major",54,45,79,1,0,17,5,"https://i.scdn.co/image/ab67616d0000b273596a9d381ffda7d97da5d702"
"467","Let It Snow! Let It Snow! Let It Snow!","Frank Sinatra, B. Swanson Quartet",2,1950,1,1,10585,0,"473248298",126,108,"406",0,"0",143,"D","Major",60,86,32,88,0,34,6,"https://i.scdn.co/image/ab67616d0000b273df1066335619efa75889bcfc"
"201","Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)","Swae Lee, Lil Wayne, Offset, Metro Boomin",4,2023,6,2,551,4,"86773632",13,46,"20",1,"10",146,"B","Minor",61,20,48,21,0,12,6,"https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f"
"245","Until I Found You","Stephen Sanchez",1,2021,9,1,4427,4,"726434358",69,100,"154",20,"438",202,"A#","Major",34,25,51,69,0,18,4,"https://i.scdn.co/image/ab67616d0000b2732bf0876d42b90a8852ad6244"
"894","Heartless","Kanye West",1,2008,1,1,17504,34,"887906111",63,39,"1,315",0,"2",88,"A#","Minor",79,66,65,5,0,25,14,"https://i.scdn.co/image/ab67616d0000b273346d77e155d854735410ed18"
"470","White Christmas","Bing Crosby, John Scott Trotter & His Orchestra, Ken Darby Singers",3,1942,1,1,11940,0,"395591396",73,79,"123",0,"0",96,"A","Major",23,19,25,91,0,40,3,"https://i.scdn.co/image/ab67616d0000b273481bb0db1e8bd0c7104368a4"
"669","California Love - Original Version (Explicit)","Dr. Dre, 2Pac, Roger",3,1995,12,28,18773,0,"579395142",128,17,"1,663",0,"0",92,"G","Major",77,76,84,3,0,38,4,"Not Found"
"738","Pantysito","Feid, Alejo, Robi",3,2022,3,18,2995,0,"273005485",49,17,"30",0,"0",98,"G","Minor",83,63,74,14,0,16,6,"Not Found"
"187","Pink + White","Frank Ocean",1,2016,8,20,21574,30,"806397070",112,68,"266",1,"39",160,"A","Major",54,54,55,67,0,42,11,"https://i.scdn.co/image/ab67616d0000b273c5649add07ed3720be9d5526"
"31","Rush","Troye Sivan",1,2023,7,13,864,78,"22581161",71,135,"50",1,"294",126,"F","Minor",74,35,84,0,0,11,6,"https://i.scdn.co/image/ab67616d0000b273a4ffb2049ffce92bdae5f559"
"411","INDUSTRY BABY (feat. Jack Harlow)","Jack Harlow, Lil Nas X",2,2021,7,23,13315,0,"1814349763",300,47,"690",0,"",150,"D#","Minor",74,89,70,2,0,5,6,"Not Found"
"72","Heat Waves","Glass Animals",1,2020,6,28,22543,63,"2557975762",386,144,"707",28,"",81,"B","Major",76,53,53,44,0,9,9,"https://i.scdn.co/image/ab67616d0000b273712701c5e263efc8726b1464"
"415","Evoque Prata","DJ Escobar, MC MENOR SG, MC MENOR HR",3,2022,9,9,852,0,"174006928",14,1,"50",0,"0",87,"G","Major",87,52,52,31,0,28,24,"https://i.scdn.co/image/ab67616d0000b273769f6572dfa10ee7827edbf2"
"588","Miserable Man","David Kushner",1,2022,1,7,788,0,"124407432",13,0,"32",1,"0",110,"A#","Major",63,31,35,93,0,29,3,"https://i.scdn.co/image/ab67616d0000b273e3884b7043aa68c264faff71"
"573","Knife Talk (with 21 Savage ft. Project Pat)","Drake, Project Pat, 21 Savage",3,2021,9,3,5199,0,"594482982",45,43,"45",0,"3",146,"F","Minor",85,22,37,13,0,7,30,"https://i.scdn.co/image/ab67616d0000b273cd945b4e3de57edd28481a3f"
"730","First Class","Jack Harlow",1,2022,4,8,8737,0,"694525298",163,32,"137",15,"12",107,"G#","Major",91,32,56,3,0,11,10,"https://i.scdn.co/image/ab67616d0000b2738e55edb69ca44a25b52b17bb"
"6","Sprinter","Dave, Central Cee",2,2023,6,1,2186,91,"183706234",67,213,"88",17,"946",141,"C#","Major",92,66,58,19,0,8,24,"https://i.scdn.co/image/ab67616d0000b273e3a09a9ae3f1fa102c110e60"
"489","Tubarï¿½ï¿½o Te","Dj LK da Escï¿½ï¿½cia, Tchakabum, mc jhenny, M",4,2022,9,28,1003,0,"116144341",21,0,"44",0,"0",130,"E","Minor",89,48,74,30,0,7,36,"Not Found"
"265","I AM","IVE",1,2023,4,10,366,15,"123132751",16,102,"7",0,"55",122,"E","Minor",68,38,88,1,0,8,5,"https://i.scdn.co/image/ab67616d0000b27325ef3cec1eceefd4db2f91c8"
"251","The Real Slim Shady","Eminem",1,2000,1,1,20763,27,"1424589568",81,53,"3,271",1,"17",104,"F","Minor",95,78,66,3,0,4,6,"https://i.scdn.co/image/ab67616d0000b273dbb3dd82da45b7d7f31b1b42"
"683","Malvada","Zï¿½ï¿½ Fe",1,2022,1,28,601,0,"154119539",28,73,"64",0,"0",135,"F","Minor",89,89,86,16,0,8,5,"Not Found"
"312","Something in the Orange","Zach Bryan",1,2022,4,22,3282,12,"449701773",67,84,"46",16,"117",110,"G","Major",59,22,38,42,0,12,3,"https://i.scdn.co/image/ab67616d0000b273b2b6670e3aca9bcd55fbabbb"
"857","SLOW DANCING IN THE DARK","Joji",1,2018,9,12,10211,0,"1122364376",38,79,"65",0,"1",89,"D#","Major",52,28,48,54,1,19,3,"https://i.scdn.co/image/ab67616d0000b27360ba1d6104d0475c7555a6b2"
"40","TQM","Fuerza Regida",1,2023,5,19,584,28,"176553476",16,159,"15",6,"100",125,"F","Minor",79,96,85,27,0,11,6,"https://i.scdn.co/image/ab67616d0000b273832ea5d2f8c10f95fc3cc66d"
"262","X SI VOLVEMOS","Karol G, Romeo Santos",2,2023,2,2,2127,33,"266624541",45,80,"53",8,"4",178,"C#","Minor",79,58,78,34,0,11,25,"https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335"
"263","ceilings","Lizzy McAlpine",1,2022,4,8,3242,9,"293186992",67,55,"48",0,"6",148,"A","Major",51,27,33,48,0,22,3,"https://i.scdn.co/image/ab67616d0000b273d370fdc4dbc47778b9b667c3"
"943","Con La Brisa","Ludwig Goransson, Foudeqush",2,2022,11,4,486,0,"71095708",8,1,"7",0,"0",114,"D","Minor",62,25,44,51,33,14,3,"Not Found"
"454","Mistletoe","Justin Bieber",1,2011,1,1,9577,0,"629173063",195,111,"310",0,"0",162,"F#","Minor",67,88,54,51,0,9,4,"https://i.scdn.co/image/ab67616d0000b273490aa128e07cd31504ae8f86"
"98","Snooze","SZA",1,2022,12,9,2839,25,"399686758",58,156,"42",1,"236",143,"F","Major",56,39,55,14,0,11,13,"https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1"
"546","Softcore","The Neighbourhood",1,2018,3,9,3947,12,"599770206",33,102,"93",0,"30",94,"D","Major",57,36,58,5,0,15,3,"https://i.scdn.co/image/ab67616d0000b2739b6ac98a52f62d5cb473da40"
"114","Mine (Taylor's Version)","Taylor Swift",1,2023,7,7,99,15,"36912123",21,52,"6",1,"0",121,"G","Major",65,49,78,0,0,17,4,"https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481"
"668","Cayï¿½ï¿½ La Noche (feat. Cruz Cafunï¿½ï¿½, Abhir Hathi, Bejo, EL IMA)","Quevedo, La Pantera, Juseph, Cruz Cafunï¿½ï¿½, Bï¿½ï¿½jo, Abhir Hathi",7,2022,1,14,1034,1,"245400167",19,5,"12",0,"0",174,"F","Minor",67,74,75,44,0,7,30,"Not Found"
"559","Nostï¿½ï¿½l","Chris Brown, Rvssian, Rauw Alejandro",3,2021,9,8,2780,2,"436695353",86,76,"59",0,"16",98,"A","Minor",73,60,85,17,0,24,5,"Not Found"
"204","AMG","Natanael Cano, Gabito Ballesteros, Peso Pluma",3,2022,11,24,995,19,"463564958",12,117,"9",5,"3",136,"B","Minor",77,79,73,15,0,27,10,"https://i.scdn.co/image/ab67616d0000b273fbf10e7799f39fbcd301e55a"
"519","Need To Know","Doja Cat",1,2021,6,11,6672,0,"1042568408",125,36,"150",0,"",130,"C#","Major",66,19,61,30,0,9,7,"https://i.scdn.co/image/ab67616d0000b273be841ba4bc24340152e3a79a"
"582","Daddy Issues","The Neighbourhood",1,2015,10,30,9771,4,"1127468248",42,70,"384",0,"3",85,"A#","Major",59,33,52,7,15,12,3,"https://i.scdn.co/image/ab67616d0000b2733066581d697fbdee4303d685"
"147","Ojitos Lindos","Bomba Estï¿½ï¿½reo, Bad B",2,2022,5,6,6135,38,"1133865788",71,113,"99",13,"28",80,"D#","Minor",65,27,69,8,0,53,4,"Not Found"
"917","Lady Mi Amor","Feid",1,2022,9,13,330,0,"53987404",3,0,"2",0,"0",93,"D","Major",78,75,62,6,0,15,6,"https://i.scdn.co/image/ab67616d0000b27373456ed697350847810e52b3"
"392","Hey, Mickey!","Baby Tate",1,2016,9,27,482,0,"122763672",9,1,"12",4,"3",135,"D","Major",92,73,51,55,0,15,6,"https://i.scdn.co/image/ab67616d0000b2732571034f34b381958f8cc727"
"599","The Business","Tiï¿½ï¿",1,2020,1,1,14311,0,"1062345656",255,32,"582",0,"14",120,"G#","Minor",80,24,62,41,2,11,23,"Not Found"
"547","Super Gremlin","Kodak Black",1,2021,10,30,2551,0,"342779426",52,15,"35",0,"1",73,"D","Major",83,11,41,0,0,36,14,"https://i.scdn.co/image/ab67616d0000b2735340631eca6f127d094545c9"
"603","The Feels","TWICE",1,2021,10,1,1150,0,"345903614",20,99,"44",0,"2",120,"A","Major",81,92,90,9,0,8,7,"https://i.scdn.co/image/ab67616d0000b273d1961ecb307c9e05ec8f7e82"
"322","CAIRO","Karol G, Ovy On The Drums",2,2022,11,13,2418,26,"294352144",52,66,"55",1,"16",115,"F","Minor",95,43,69,47,0,9,31,"https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335"
"369","LA CANCIï¿½","J Balvin, Bad Bunny",2,2019,6,28,6398,31,"1435127549",177,109,"305",3,"5",176,"G","Major",75,43,65,15,0,11,32,"Not Found"
"321","Gangsta's Paradise","Coolio, L.V.",2,1995,7,11,10624,17,"1357608774",21,0,"386",0,"",80,"G#","Major",63,40,61,9,0,56,6,"https://i.scdn.co/image/ab67616d0000b273c31d3c870a3dbaf7b53186cc"
"682","Worst Day","Future",1,2022,2,11,910,0,"50746620",20,3,"24",0,"0",89,"C#","Major",65,60,60,11,0,10,40,"https://i.scdn.co/image/ab67616d0000b2737e83b7d94b668d9ea94fe7ec"
"478","My Only Wish (This Year)","Britney Spears",1,2000,11,7,6952,0,"261116938",115,53,"286",0,"0",147,"","Major",67,69,72,17,0,19,3,"https://i.scdn.co/image/ab67616d0000b27316ed688a08ecd351560f4566"
"587","DANCE CRIP","Trueno",1,2021,11,17,731,0,"198883004",14,14,"24",0,"4",106,"","Major",86,86,79,11,0,8,9,"https://i.scdn.co/image/ab67616d0000b2732ccbe28be97225ae844bef55"
"839","True Love","Kanye West, XXXTENTACION",2,2022,5,27,2129,0,"194902696",23,1,"44",1,"0",84,"F","Minor",71,39,86,2,0,51,25,"https://i.scdn.co/image/ab67616d0000b273f52f6a4706fea3bde44467c3"
"621","Dance Monkey","Tones and I",1,2019,5,10,24529,0,"2864791672",533,167,"3,595",6,"",98,"F#","Minor",82,54,59,69,0,18,10,"https://i.scdn.co/image/ab67616d0000b273c6f7af36ecdc3ed6e0a1f169"
"949","My Mind & Me","Selena Gomez",1,2022,11,3,953,0,"91473363",61,13,"37",1,"0",144,"A","Major",60,24,39,57,0,8,3,"https://i.scdn.co/image/ab67616d0000b2730f5397dc6aa91374897182e0"
"482","Raindrops (Insane) [with Travis Scott]","Travis Scott, Metro Boomin",2,2022,12,2,880,0,"110649992",3,7,"10",0,"0",112,"G#","Major",80,15,54,9,0,38,5,"Not Found"
"493","Desesperados","Chencho Corleone, Rauw Alejandro",2,2021,6,25,6821,34,"809306935",83,58,"128",7,"0",90,"C#","Minor",87,51,69,36,0,9,8,"Not Found"
"78","Unholy (feat. Kim Petras)","Sam Smith, Kim Petras",2,2022,9,22,8576,42,"1230675890",216,108,"331",26,"154",131,"D","Major",71,24,47,1,0,27,9,"https://i.scdn.co/image/ab67616d0000b273a935e4689f15953311772cc4"
"923","Miss You","Southstar",1,1982,5,16,2020,0,"154356956",77,10,"119",0,"40",145,"A","Major",66,24,58,17,0,19,5,"https://i.scdn.co/image/ab67616d0000b2731b5f2557a7fe884d0e3d8b2a"
"2","LALA","Myke Towers",1,2023,3,23,1474,48,"133716286",48,126,"58",14,"382",92,"C#","Major",71,61,74,7,0,10,4,"https://i.scdn.co/image/ab67616d0000b2730656d5ce813ca3cc4b677e05"
"625","Smells Like Teen Spirit - Remastered 2021","Nirvana",1,1991,9,10,49991,9,"1690192927",265,121,"12,367",4,"160",117,"C#","Major",52,73,91,0,0,11,7,"https://i.scdn.co/image/ab67616d0000b2739aa37e5baca62ca6cc98d056"
"483","SPIT IN MY FACE!","ThxSoMch",1,2022,10,31,573,0,"301869854",1,0,"18",0,"24",166,"C#","Major",70,57,57,9,20,11,7,"https://i.scdn.co/image/ab67616d0000b27360ddc59c8d590a37cf2348f3"
"13","Flowers","Miley Cyrus",1,2023,1,12,12211,115,"1316855716",300,215,"745",58,"1,021",118,"","Major",71,65,68,6,0,3,7,"https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46"
"405","Sugar Rush Ride","TOMORROW X TOGETHER",1,2023,1,27,359,0,"107642809",12,56,"13",0,"13",125,"A#","Minor",71,83,89,1,0,17,9,"https://i.scdn.co/image/ab67616d0000b2733bb056e3160b85ee86c1194d"
"713","Ya No Somos Ni Seremos","Christian Nodal",1,2022,2,18,866,16,"319757142",27,84,"32",7,"11",140,"G","Major",59,73,45,44,0,34,3,"https://i.scdn.co/image/ab67616d0000b27365006bd1837710248501315c"
"161","PRC","Natanael Cano, Peso Pluma",2,2023,1,23,961,26,"436027885",19,143,"10",6,"15",138,"G","Minor",78,89,83,10,0,12,5,"Not Found"
"275","Shivers","Ed Sheeran",1,2021,9,9,10147,30,"1302184087",234,71,"543",18,"",141,"D","Major",79,82,86,28,0,4,9,"https://i.scdn.co/image/ab67616d0000b273ef24c3fdbf856340d55cfeb2"
"828","Run BTS","BTS",1,2022,6,10,736,0,"330881149",5,132,"17",0,"3",77,"G#","Major",72,70,82,2,0,4,17,"https://i.scdn.co/image/ab67616d0000b27317db30ce3f081d6818a8ad49"
"344","I Wrote The Book","Morgan Wallen",1,2023,1,31,430,0,"83021468",15,17,"0",0,"0",144,"D","Major",68,83,81,9,0,8,4,"https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9"
"885","Caile","Luar La L",1,2020,12,18,1494,2,"273914335",17,12,"15",0,"0",122,"","Major",70,46,76,30,0,9,45,"https://i.scdn.co/image/ab67616d0000b27305c2cc3e87e9aa15d9db3dd9"
"347","PLAYA DEL INGLï¿½","Myke Towers, Quevedo",2,2022,12,15,1701,15,"221409663",30,15,"34",2,"47",113,"G","Minor",79,66,74,8,0,11,5,"Not Found"
"946","BackOutsideBoyz","Drake",1,2022,11,4,1045,0,"93367537",8,5,"2",0,"0",142,"F","Minor",85,40,43,4,0,39,32,"https://i.scdn.co/image/ab67616d0000b27302854a7060fccc1a66a4b5ad"
"825","Good Looking","Suki Waterhouse",1,2017,10,20,2264,0,"184706613",11,6,"25",0,"1",150,"E","Major",37,27,56,8,0,13,3,"https://i.scdn.co/image/ab67616d0000b27343bff43a592efe047d2ab9ff"
"196","Have You Ever Seen The Rain?","Creedence Clearwater Revival",1,1968,7,1,15890,14,"1145727611",71,37,"653",0,"167",116,"","Major",74,76,70,7,0,13,3,"https://i.scdn.co/image/ab67616d0000b27351f311c2fb06ad2789e3ff91"
"253","The Color Violet","Tory Lanez",1,2021,12,10,2585,32,"415932686",3,79,"21",1,"54",105,"F#","Minor",65,46,53,16,0,9,5,"https://i.scdn.co/image/ab67616d0000b2730c5f23cbf0b1ab7e37d0dc67"
"736","Wait a Minute!","Willow",1,2015,1,11,11985,0,"924193303",79,80,"250",3,"10",101,"D#","Minor",76,63,71,3,0,10,3,"https://i.scdn.co/image/ab67616d0000b2736ee651e65c3766d80e7fcab7"
"173","Do I Wanna Know?","Arctic Monkeys",1,2013,1,1,33783,26,"1788326445",133,92,"2,733",1,"26",85,"F","Major",55,42,53,17,0,22,3,"https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163"
"889","Mary On A Cross","Ghost",1,2019,9,13,2668,2,"387080183",38,266,"78",0,"141",130,"B","Major",47,56,90,0,0,10,4,"https://i.scdn.co/image/ab67616d0000b273bef9b0a348ea8dd18a581025"
"171","Let Me Down Slowly","Alec Benjamin",1,2018,5,25,5897,19,"1374581173",0,0,"885",0,"0",150,"C#","Minor",65,51,55,73,0,14,3,"https://i.scdn.co/image/ab67616d0000b273459d675aa0b6f3b211357370"
"178","Why'd You Only Call Me When You're High?","Arctic Monkeys",1,2013,1,1,23389,29,"1267333350",54,70,"1,089",2,"1",92,"D","Major",70,81,63,4,0,8,4,"Not Found"
"479","Antidepresan","Mabel Matiz, Mert Demir",2,2022,11,4,313,2,"136689549",10,6,"7",1,"9",100,"B","Minor",70,92,59,3,0,10,3,"Not Found"
"933","Pussy & Millions (feat. Travis Scott)","Drake, Travis Scott, 21 Savage",3,2022,11,4,1930,0,"191333656",24,8,"17",0,"1",122,"E","Minor",75,45,63,6,0,35,12,"https://i.scdn.co/image/ab67616d0000b27302854a7060fccc1a66a4b5ad"
"198","POLARIS - Remix","Feid, Mora, Saiko, Quevedo",4,2023,6,8,773,33,"57312735",20,46,"21",8,"99",170,"G#","Minor",62,55,80,15,0,37,7,"Not Found"
"644","25k jacket (feat. Lil Baby)","Gunna, Lil Baby",2,2022,1,7,620,0,"54937991",17,3,"3",0,"0",115,"F","Minor",90,74,54,16,0,13,28,"https://i.scdn.co/image/ab67616d0000b27314d91ebdd6d7e2931322cc1a"
"491","Tarot","Bad Bunny, Jhay Cortez",2,2022,5,6,2482,20,"608228647",27,77,"22",2,"0",114,"B","Minor",80,42,68,2,0,66,4,"https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72"
"244","Unstoppable","Sia",1,2016,1,21,7681,13,"939844851",119,66,"1,145",2,"",174,"A","Major",47,27,78,11,0,10,8,"https://i.scdn.co/image/ab67616d0000b273754b2fddebe7039fdb912837"
"247","Easy On Me","Adele",1,2021,10,14,10195,20,"1406111294",258,87,"657",22,"9",142,"F","Major",60,13,37,58,0,13,3,"https://i.scdn.co/image/ab67616d0000b27350dba34377a595e35f81b0e4"
"409","After Dark","Mr.Kitty",1,2014,8,8,1776,14,"646886885",1,9,"3",0,"0",140,"G#","Major",58,4,60,7,41,8,3,"https://i.scdn.co/image/ab67616d0000b273b492477206075438e0751176"
"170","When I Was Your Man","Bruno Mars",1,2012,12,5,2420,11,"1661187319",0,0,"806",0,"0",145,"","Major",60,43,27,94,0,14,4,"https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46"
"622","Lucid Dreams","Juice WRLD",1,2017,6,15,14749,0,"2288695111",188,34,"710",0,"5",84,"B","Minor",44,22,48,38,0,33,24,"https://i.scdn.co/image/ab67616d0000b273f7db43292a6a99b21b51d5b4"
"400","TV","Billie Eilish",1,2022,7,21,3009,2,"338564981",68,89,"65",0,"25",141,"E","Minor",41,9,25,84,1,14,4,"https://i.scdn.co/image/ab67616d0000b2737a4781629469bb83356cd318"
"747","That's Hilarious","Charlie Puth",1,2022,4,8,686,2,"146363130",11,6,"12",0,"15",108,"F#","Major",71,55,44,74,0,11,6,"https://i.scdn.co/image/ab67616d0000b273a3b39c1651a617bb09800fd8"
"47","I Ain't Worried","OneRepublic",1,2022,5,13,8431,76,"1085685420",241,127,"458",37,"332",140,"","Major",71,82,81,11,0,6,5,"https://i.scdn.co/image/ab67616d0000b273ec96e006b8bdfc582610ec13"
"473","Gone Girl","SZA",1,2022,12,9,892,0,"65362788",3,17,"2",0,"0",150,"F","Major",43,42,44,57,0,15,6,"https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1"
"848","Cinema","Harry Styles",1,2022,5,20,2171,0,"189236868",18,1,"28",0,"0",106,"A","Minor",83,90,64,35,5,9,4,"https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0"
"681","Bussin","Nicki Minaj, Lil Baby",2,2022,2,11,847,0,"64714573",25,0,"14",0,"0",140,"B","Major",89,75,70,6,0,13,5,"https://i.scdn.co/image/ab67616d0000b2738c10ac7c3a733632833c3d88"
"414","PUNTO 40","Baby Rasta, Rauw Alejandro",2,2022,9,22,3006,12,"304079786",54,32,"66",2,"0",107,"","Major",87,20,83,0,4,31,9,"Not Found"
"143","Gol Bolinha, Gol Quadrado 2","Mc Pedrinho, DJ 900",2,2023,6,1,293,8,"11956641",5,2,"30",2,"66",133,"B","Minor",93,68,65,42,0,12,25,"https://i.scdn.co/image/ab67616d0000b27319d60821e80a801506061776"
"61","Tï¿½ï¿","dennis, MC Kevin o Chris",2,2023,5,4,731,15,"111947664",27,17,"73",4,"167",130,"B","Major",86,59,96,50,1,9,5,"Not Found"
"630","family ties (with Kendrick Lamar)","Kendrick Lamar, Baby Keem",2,2021,8,27,6308,5,"560222750",114,15,"63",0,"2",134,"C#","Major",71,14,61,1,0,23,33,"Not Found"
"261","Never Felt So Alone","Labrinth",1,2023,4,7,1730,3,"117747907",46,5,"51",0,"20",98,"F","Major",44,36,41,50,0,38,5,"https://i.scdn.co/image/ab67616d0000b2737dda6cb97a57f116f6fbf0be"
"760","Nobody Like U - From ""Turning Red""","Jordan Fisher, Josh Levi, Finneas O'Connell, 4*TOWN (From Disney and Pixarï¿½ï¿½ï¿½s Turning Red), Topher Ngo, Grayson Vill",6,2022,2,25,918,0,"120847157",34,39,"30",0,"0",105,"A","Minor",91,73,72,13,0,9,15,"Not Found"
"597","favorite crime","Olivia Rodrigo",1,2021,5,21,3681,0,"783706581",20,21,"99",0,"7",173,"A","Major",40,19,29,86,0,34,4,"https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a"
"39","Style","Taylor Swift",1,2014,1,1,7830,42,"786181836",94,111,"151",4,"82",95,"D","Major",60,48,79,0,0,12,4,"https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148"
"714","Thinking with My Dick","Kevin Gates, Juicy J",2,2013,7,16,1550,0,"109091573",0,0,"14",0,"0",81,"","Major",77,68,70,6,0,17,20,"https://i.scdn.co/image/ab67616d0000b273648c824765ffe493d9947b62"
"798","Rich - Interlude","Kendrick Lamar",1,2022,5,13,1103,0,"41210087",0,0,"0",0,"0",104,"G","Major",44,74,42,88,0,9,9,"https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f"
"935","Question...?","Taylor Swift",1,2022,10,21,1608,0,"223064273",10,3,"12",0,"0",109,"G","Major",75,11,50,20,0,30,17,"https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5"
"475","Notice Me","SZA",1,2022,12,9,819,0,"62019074",14,22,"0",0,"0",160,"F","Major",72,78,68,28,0,11,12,"https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1"
"770","Father Time (feat. Sampha)","Kendrick Lamar, Sampha",2,2022,5,13,3107,0,"127309180",4,0,"22",0,"0",153,"A#","Minor",55,50,78,19,0,11,35,"https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f"
"298","Superman","Eminem, Dina Rae",2,2002,5,26,7615,14,"655466831",18,51,"1,005",0,"0",130,"E","Minor",80,64,76,2,0,20,6,"https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4"
"533","Moth To A Flame (with The Weeknd)","The Weeknd, Swedish House Mafia",2,2021,10,22,7495,17,"611994237",114,172,"284",2,"",120,"","Minor",56,16,67,0,0,11,4,"Not Found"
"437","Ferrari","James Hype, Miggy Dela Rosa",2,2022,3,14,7758,28,"462791599",173,79,"175",0,"168",125,"C#","Minor",84,70,69,1,0,5,5,"https://i.scdn.co/image/ab67616d0000b2736cc861b5c9c7cdef61b010b4"
"534","traitor","Juan Cruz Toledo, Huilen Toledo",2,2021,5,21,5257,6,"1230855859",85,43,"134",0,"",176,"D#","Major",29,12,33,68,0,12,5,"Not Found"
"558","Lï¿½ï¿½ï¿","Stromae",1,2022,1,9,2035,0,"108809090",41,122,"394",0,"2",88,"D","Minor",56,58,55,35,0,23,11,"Not Found"
"408","Don't Start Now","Dua Lipa",1,2019,10,31,27119,0,"2303033973",532,77,"1,535",3,"8",124,"B","Minor",79,68,79,1,0,10,8,"https://i.scdn.co/image/ab67616d0000b27368cd91e1d8cbabf23d332041"
"438","You're On Your Own, Kid","Taylor Swift",1,2022,10,21,2537,2,"348647203",8,18,"20",0,"1",120,"D","Major",69,40,39,41,0,13,6,"https://i.scdn.co/image/ab67616d0000b2737dca066ca62e4ebb583b8058"
"499","On Time (with John Legend)","John Legend, Metro Boomin",2,2022,12,2,398,0,"78139948",2,2,"6",0,"2",80,"F","Minor",33,51,59,76,0,44,6,"Not Found"
"947","Broke Boys","Drake, 21 Savage",2,2022,11,4,1060,0,"106249219",3,8,"5",0,"0",120,"D","Major",64,11,53,1,0,25,27,"https://i.scdn.co/image/ab67616d0000b27302854a7060fccc1a66a4b5ad"
"568","TO THE MOON","Jnr Choi",1,2021,11,5,2979,0,"245095641",44,0,"159",0,"0",144,"D","Major",74,39,65,5,1,11,35,"https://i.scdn.co/image/ab67616d0000b2739af8418ffb638b3306a07714"
"591","Get Into It (Yuh)","Doja Cat",1,2021,6,25,4999,0,"516784627",43,19,"73",12,"0",92,"G#","Minor",91,79,66,32,0,9,16,"https://i.scdn.co/image/ab67616d0000b273be841ba4bc24340152e3a79a"
"619","Cï¿½ï¿½","Rauw Alejandro",1,2021,6,25,2636,3,"465959382",36,82,"39",0,"5",102,"A","Minor",77,26,63,58,0,11,5,"Not Found"
"381","LLYLM","ROSALï¿½",1,2023,1,27,1838,0,"124988687",105,41,"114",1,"59",170,"F#","Minor",56,56,63,13,0,19,27,"https://i.scdn.co/image/ab67616d0000b273b175e5feb05c6c28cc08ab62"
"861","Tak Ingin Usai","Keisya Levronka",1,2022,5,13,220,4,"184807630",16,5,"0",0,"6",130,"","Major",49,14,40,82,0,11,3,"https://i.scdn.co/image/ab67616d0000b2738fa475b368164ab5eebe1a8d"
